WMSize,ShortLong,DurLevel,TPresent,NT,NSub,curDur,repDur,WMRP,valid,stdRepDur
1,1,1,1,180,1,0.5,0.710026387,1,1,0.338838731
3,1,2,2,181,1,0.8,1.173957219,2,1,0.271512368
3,1,4,2,182,1,1.4,1.110035655,2,1,0.321464672
1,1,1,2,183,1,0.5,1.397970695,2,1,0.338838731
5,1,4,2,184,1,1.4,0.96597172,1,1,0.260420735
5,1,4,1,185,1,1.4,1.46186209,1,1,0.260420735
3,1,4,1,186,1,1.4,1.557917983,2,1,0.321464672
1,1,1,1,187,1,0.5,0.374048471,1,1,0.338838731
5,1,1,1,188,1,0.5,0.677994382,2,1,0.320143591
5,1,5,1,189,1,1.7,0.757982488,1,1,0.303182927
1,1,5,1,190,1,1.7,0.997915396,1,1,0.361783723
3,1,3,2,191,1,1.1,1.061972874,2,1,0.274529984
1,1,5,2,192,1,1.7,1.14203718,2,1,0.361783723
3,1,2,1,193,1,0.8,1.237970844,1,1,0.271512368
3,1,5,2,194,1,1.7,1.621970486,2,1,0.283030689
1,1,3,1,195,1,1.1,1.429935209,1,1,0.239658801
1,1,4,1,196,1,1.4,1.110015439,1,1,0.237605307
1,1,2,1,197,1,0.8,1.270033329,1,1,0.241125182
1,1,4,2,198,1,1.4,1.093949518,2,1,0.237605307
5,1,2,2,199,1,0.8,0.821960035,2,1,0.290358947
1,1,3,2,200,1,1.1,0.965964877,2,1,0.239658801
5,1,2,1,201,1,0.8,0.965938752,1,1,0.290358947
3,1,3,1,202,1,1.1,1.045886737,1,1,0.274529984
3,1,1,1,203,1,0.5,0.933970817,1,1,0.295422728
5,1,3,1,204,1,1.1,1.142022562,1,1,0.223289865
3,1,1,2,205,1,0.5,0.886027156,1,1,0.295422728
5,1,1,2,206,1,0.5,0.550016894,2,1,0.320143591
1,1,2,2,207,1,0.8,0.901965559,2,1,0.241125182
5,1,5,2,208,1,1.7,1.381951116,2,1,0.303182927
5,1,3,2,209,1,1.1,0.678002779,2,1,0.223289865
3,1,5,1,210,1,1.7,1.285874384,1,1,0.283030689
5,1,4,2,211,1,1.4,1.333965467,1,1,0.260420735
5,1,1,1,212,1,0.5,0.326032032,1,1,0.320143591
1,1,2,2,213,1,0.8,0.965994424,2,1,0.241125182
3,1,4,2,214,1,1.4,0.613920419,2,1,0.321464672
1,1,4,2,215,1,1.4,0.854028118,2,1,0.237605307
3,1,5,1,216,1,1.7,1.318005292,1,1,0.283030689
1,1,1,1,217,1,0.5,0.741903816,1,1,0.338838731
3,1,3,1,218,1,1.1,0.693975395,1,1,0.274529984
5,1,2,1,219,1,0.8,0.901914241,1,1,0.290358947
1,1,5,1,220,1,1.7,0.566014391,1,1,0.361783723
3,1,3,2,221,1,1.1,0.949998793,2,1,0.274529984
3,1,5,2,222,1,1.7,1.381997768,2,1,0.283030689
1,1,5,2,223,1,1.7,1.349903249,2,1,0.361783723
5,1,3,1,224,1,1.1,1.414029151,1,1,0.223289865
3,1,4,1,225,1,1.4,1.301899872,1,1,0.321464672
1,1,3,2,226,1,1.1,1.125970637,2,1,0.239658801
5,1,2,2,227,1,0.8,1.621990391,2,1,0.290358947
1,1,3,1,228,1,1.1,1.446079817,1,1,0.239658801
3,1,1,1,229,1,0.5,1.045923748,1,1,0.295422728
5,1,3,2,230,1,1.1,1.205959677,2,1,0.223289865
3,1,2,2,231,1,0.8,0.901958406,2,1,0.271512368
5,1,1,2,232,1,0.5,0.341973857,2,1,0.320143591
5,1,5,1,233,1,1.7,0.358010231,1,1,0.303182927
5,1,4,1,234,1,1.4,0.981952422,1,1,0.260420735
1,1,2,1,235,1,0.8,1.189951295,1,1,0.241125182
1,1,4,1,236,1,1.4,1.462032216,1,1,0.237605307
1,1,1,2,237,1,0.5,0.325977915,2,1,0.338838731
3,1,1,2,238,1,0.5,0.486004513,2,1,0.295422728
3,1,2,1,239,1,0.8,0.821996114,1,1,0.271512368
5,1,5,2,240,1,1.7,1.158005131,2,1,0.303182927
1,1,2,2,241,1,0.8,0.821987094,2,1,0.241125182
3,1,2,1,242,1,0.8,0.965962078,1,1,0.271512368
5,1,5,2,243,1,1.7,1.462005158,2,1,0.303182927
5,1,5,1,244,1,1.7,0.821970921,2,1,0.303182927
1,1,3,1,245,1,1.1,1.461969391,1,1,0.239658801
3,1,3,2,246,1,1.1,1.366012401,2,1,0.274529984
1,1,1,1,247,1,0.5,0.661973559,1,1,0.338838731
1,1,5,1,248,1,1.7,1.286036113,1,1,0.361783723
1,1,3,2,249,1,1.1,1.333916326,2,1,0.239658801
1,1,2,1,250,1,0.8,0.341953641,1,1,0.241125182
1,1,5,2,251,1,1.7,1.286001279,2,1,0.361783723
5,1,4,2,252,1,1.4,1.317962372,2,1,0.260420735
5,1,2,2,253,1,0.8,1.429960712,2,1,0.290358947
1,1,4,1,254,1,1.4,0.757989642,1,1,0.237605307
3,1,2,2,255,1,0.8,0.94998853,2,1,0.271512368
5,1,1,1,256,1,0.5,1.365964815,1,1,0.320143591
5,1,2,1,257,1,0.8,1.189903398,1,1,0.290358947
5,1,3,1,258,1,1.1,1.269894926,2,1,0.223289865
3,1,4,1,259,1,1.4,1.686006504,1,1,0.321464672
1,1,4,2,260,1,1.4,1.669984437,2,1,0.237605307
3,1,1,2,261,1,0.5,0.469996753,2,1,0.295422728
5,1,1,2,262,1,0.5,0.438028507,1,1,0.320143591
5,1,4,1,263,1,1.4,0.949980132,2,1,0.260420735
1,1,1,2,264,1,0.5,1.158005131,2,1,0.338838731
3,1,5,1,265,1,1.7,1.04579281,1,1,0.283030689
3,1,4,2,266,1,1.4,1.237951872,2,1,0.321464672
3,1,1,1,267,1,0.5,1.237971466,2,1,0.295422728
3,1,5,2,268,1,1.7,1.525963733,2,1,0.283030689
3,1,3,1,269,1,1.1,0.72593711,2,1,0.274529984
5,1,3,2,270,1,1.1,0.965978873,2,1,0.223289865
5,1,2,2,271,1,0.8,1.254018415,2,1,0.290358947
5,1,3,1,272,1,1.1,1.062011751,1,1,0.223289865
5,1,5,2,273,1,1.7,1.285906108,1,1,0.303182927
3,1,4,2,274,1,1.4,1.686022988,1,1,0.321464672
5,1,4,1,275,1,1.4,1.49395692,1,1,0.260420735
3,1,3,1,276,1,1.1,1.413978144,1,1,0.274529984
3,1,1,2,277,1,0.5,0.533895613,1,1,0.295422728
3,1,5,1,278,1,1.7,1.365899191,2,1,0.283030689
3,1,4,1,279,1,1.4,1.493927685,1,1,0.321464672
3,1,2,1,280,1,0.8,1.398055291,1,1,0.271512368
5,1,3,2,281,1,1.1,1.301965497,1,1,0.223289865
1,1,4,1,282,1,1.4,1.397965096,1,1,0.237605307
1,1,5,2,283,1,1.7,1.318029552,1,1,0.361783723
3,1,5,2,284,1,1.7,1.669940272,2,1,0.283030689
1,1,2,2,285,1,0.8,1.093976577,1,1,0.241125182
1,1,4,2,286,1,1.4,1.301974827,2,1,0.237605307
1,1,1,1,287,1,0.5,0.43797159,1,1,0.338838731
3,1,2,2,288,1,0.8,0.998021764,1,1,0.271512368
5,1,5,1,289,1,1.7,1.158014772,2,1,0.303182927
3,1,1,1,290,1,0.5,0.870011309,1,1,0.295422728
1,1,1,2,291,1,0.5,1.093997415,2,1,0.338838731
1,1,3,1,292,1,1.1,0.981979791,1,1,0.239658801
5,1,4,2,293,1,1.4,0.933989478,1,1,0.260420735
1,1,3,2,294,1,1.1,1.253973006,1,1,0.239658801
5,1,1,1,295,1,0.5,1.334027049,1,1,0.320143591
5,1,2,1,296,1,0.8,0.517992976,1,1,0.290358947
1,1,5,1,297,1,1.7,1.269960862,1,1,0.361783723
5,1,1,2,298,1,0.5,0.773911251,2,1,0.320143591
1,1,2,1,299,1,0.8,0.854050823,1,1,0.241125182
3,1,3,2,300,1,1.1,1.125992098,2,1,0.274529984
1,1,1,2,301,1,0.5,0.533939466,2,1,0.338838731
5,1,5,1,302,1,1.7,1.029970416,1,1,0.303182927
3,1,4,2,303,1,1.4,1.381891089,2,1,0.321464672
5,1,2,1,304,1,0.8,1.189988928,1,1,0.290358947
3,1,5,2,305,1,1.7,1.125996763,2,1,0.283030689
5,1,5,2,306,1,1.7,1.557966191,2,1,0.303182927
5,1,1,2,307,1,0.5,0.837998587,2,1,0.320143591
3,1,4,1,308,1,1.4,1.237977686,1,1,0.321464672
5,1,2,2,309,1,0.8,0.710019233,1,1,0.290358947
5,1,1,1,310,1,0.5,1.20593604,1,1,0.320143591
3,1,2,2,311,1,0.8,1.093900688,2,1,0.271512368
5,1,3,2,312,1,1.1,1.269982322,1,1,0.223289865
1,1,2,1,313,1,0.8,1.077980635,1,1,0.241125182
3,1,3,1,314,1,1.1,0.598012184,1,1,0.274529984
3,1,5,1,315,1,1.7,1.509891903,1,1,0.283030689
5,1,3,1,316,1,1.1,1.5578987,1,1,0.223289865
3,1,2,1,317,1,0.8,1.38188518,1,1,0.271512368
1,1,1,1,318,1,0.5,1.429978129,1,1,0.338838731
1,1,5,1,319,1,1.7,1.301989445,1,1,0.361783723
5,1,4,1,320,1,1.4,1.461947309,1,1,0.260420735
1,1,4,2,321,1,1.4,1.109986825,2,1,0.237605307
1,1,3,1,322,1,1.1,1.31796797,1,1,0.239658801
3,1,1,2,323,1,0.5,1.141996748,1,1,0.295422728
1,1,3,2,324,1,1.1,0.757958851,1,1,0.239658801
3,1,3,2,325,1,1.1,1.429970976,2,1,0.274529984
1,1,5,2,326,1,1.7,1.813934229,2,1,0.361783723
3,1,1,1,327,1,0.5,1.062044719,1,1,0.295422728
1,1,4,1,328,1,1.4,1.318031107,1,1,0.237605307
5,1,4,2,329,1,1.4,1.333937476,2,1,0.260420735
1,1,2,2,330,1,0.8,1.142045267,2,1,0.241125182
1,1,2,1,331,1,0.8,1.445947013,1,1,0.241125182
1,1,4,1,332,1,1.4,1.157947903,1,1,0.237605307
3,1,5,1,333,1,1.7,1.493974337,1,1,0.283030689
3,1,4,2,334,1,1.4,1.558003513,2,1,0.321464672
5,1,5,2,335,1,1.7,1.782004548,1,1,0.303182927
5,1,2,1,336,1,0.8,1.557903677,1,1,0.290358947
3,1,1,1,337,1,0.5,0.437928048,1,1,0.295422728
3,1,1,2,338,1,0.5,0.469985245,2,1,0.295422728
5,1,4,1,339,1,1.4,1.221920785,2,1,0.260420735
3,1,2,2,340,1,0.8,0.933956199,2,1,0.271512368
1,1,1,1,341,1,0.5,1.189978664,1,1,0.338838731
3,1,3,2,342,1,1.1,1.109943905,2,1,0.274529984
5,1,2,2,343,1,0.8,1.301969229,2,1,0.290358947
3,1,5,2,344,1,1.7,1.301847932,2,1,0.283030689
3,1,3,1,345,1,1.1,1.318001249,2,1,0.274529984
1,1,4,2,346,1,1.4,1.094022607,1,1,0.237605307
1,1,5,2,347,1,1.7,1.957921031,1,1,0.361783723
5,1,5,1,348,1,1.7,1.094002702,1,1,0.303182927
5,1,1,1,349,1,0.5,0.550002899,2,1,0.320143591
1,1,2,2,350,1,0.8,1.029978191,2,1,0.241125182
5,1,1,2,351,1,0.5,0.437966303,2,1,0.320143591
5,1,3,1,352,1,1.1,1.093991817,1,1,0.223289865
5,1,4,2,353,1,1.4,0.629953372,2,1,0.260420735
5,1,3,2,354,1,1.1,0.997925659,2,1,0.223289865
3,1,2,1,355,1,0.8,1.09407859,1,1,0.271512368
1,1,5,1,356,1,1.7,1.350034809,1,1,0.361783723
1,1,3,1,357,1,1.1,1.445954788,1,1,0.239658801
3,1,4,1,358,1,1.4,1.157941061,1,1,0.321464672
1,1,3,2,359,1,1.1,1.269918252,2,1,0.239658801
1,1,1,2,360,1,0.5,0.501970287,2,1,0.338838731
1,1,4,2,1,2,1.4,0.83797169,2,1,0.211475738
5,1,2,2,2,2,0.8,0.789966597,2,1,0.163408293
1,1,3,1,3,2,1.1,0.597967684,1,1,0.255404787
1,1,2,2,4,2,0.8,0.821958692,2,1,0.152333792
5,1,1,1,5,2,0.5,0.629926812,1,1,0.151117016
3,1,4,1,6,2,1.4,0.838060641,2,1,0.247382465
5,1,5,2,7,2,1.7,0.998050352,2,1,0.275002898
1,1,2,1,8,2,0.8,0.918031393,1,1,0.152333792
3,1,5,1,9,2,1.7,1.365940009,1,1,0.234137094
3,1,1,2,10,2,0.5,0.389912231,2,1,0.255224152
5,1,2,1,11,2,0.8,0.789898173,2,1,0.163408293
5,1,5,1,12,2,1.7,1.269953148,2,1,0.275002898
3,1,1,1,13,2,0.5,0.709993046,2,1,0.255224152
1,1,1,1,14,2,0.5,0.422031221,1,1,0.175767501
1,1,4,1,15,2,1.4,1.077898875,1,1,0.211475738
3,1,4,2,16,2,1.4,1.205933502,2,1,0.247382465
3,1,2,2,17,2,0.8,0.789968774,2,1,0.122731584
3,1,3,2,18,2,1.1,0.933972857,2,1,0.227322404
5,1,3,1,19,2,1.1,1.045959341,2,1,0.212640487
1,1,3,2,20,2,1.1,0.774026377,2,1,0.255404787
1,1,5,2,21,2,1.7,1.558013876,2,1,0.336566945
5,1,1,2,22,2,0.5,0.43794967,1,1,0.151117016
1,1,1,2,23,2,0.5,0.693985024,2,1,0.175767501
3,1,2,1,24,2,0.8,0.661931969,2,1,0.122731584
3,1,3,1,25,2,1.1,0.774064321,2,1,0.227322404
5,1,4,1,26,2,1.4,0.869983379,2,1,0.212700845
5,1,4,2,27,2,1.4,0.806034645,2,1,0.212700845
1,1,5,1,28,2,1.7,1.270043032,1,1,0.336566945
3,1,5,2,29,2,1.7,1.269968077,2,1,0.234137094
5,1,3,2,30,2,1.1,1.077978806,2,1,0.212640487
5,1,4,2,31,2,1.4,0.773956709,2,1,0.212700845
3,1,1,2,32,2,0.5,0.374042301,2,1,0.255224152
1,1,3,1,33,2,1.1,0.662024963,1,1,0.255404787
1,1,2,2,34,2,0.8,0.614037287,2,1,0.152333792
3,1,3,2,35,2,1.1,1.045999774,2,1,0.227322404
5,1,4,1,36,2,1.4,0.870010438,2,1,0.212700845
5,1,3,2,37,2,1.1,0.789911547,2,1,0.212640487
3,1,5,2,38,2,1.7,1.157928098,2,1,0.234137094
1,1,4,1,39,2,1.4,1.029965626,1,1,0.211475738
5,1,1,2,40,2,0.5,0.373983208,2,1,0.151117016
1,1,4,2,41,2,1.4,1.013976266,2,1,0.211475738
5,1,3,1,42,2,1.1,0.741962126,2,1,0.212640487
3,1,3,1,43,2,1.1,1.10999485,2,1,0.227322404
5,1,5,1,44,2,1.7,1.10991243,2,1,0.275002898
3,1,5,1,45,2,1.7,1.28591514,1,1,0.234137094
1,1,1,2,46,2,0.5,0.533986915,1,1,0.175767501
1,1,5,1,47,2,1.7,0.917900455,1,1,0.336566945
5,1,2,2,48,2,0.8,0.933991207,2,1,0.163408293
3,1,2,1,49,2,0.8,0.710024147,1,1,0.122731584
3,1,4,2,50,2,1.4,0.86995601,1,1,0.247382465
3,1,2,2,51,2,0.8,0.725927356,2,1,0.122731584
5,1,2,1,52,2,0.8,0.661892781,2,1,0.163408293
5,1,1,1,53,2,0.5,0.677855395,2,1,0.151117016
3,1,4,1,54,2,1.4,1.285924781,1,1,0.247382465
1,1,5,2,55,2,1.7,1.349917369,2,1,0.336566945
5,1,5,2,56,2,1.7,0.998035424,2,1,0.275002898
3,1,1,1,57,2,0.5,0.581906168,1,1,0.255224152
1,1,2,1,58,2,0.8,0.693970095,1,1,0.152333792
1,1,3,2,59,2,1.1,0.774059655,2,1,0.255404787
1,1,1,1,60,2,0.5,0.710038143,1,1,0.175767501
5,1,4,1,61,2,1.4,1.014010167,2,1,0.212700845
1,1,5,2,62,2,1.7,1.494032796,2,1,0.336566945
5,1,2,2,63,2,0.8,0.661948764,2,1,0.163408293
3,1,3,1,64,2,1.1,0.998033868,1,1,0.227322404
5,1,2,1,65,2,0.8,0.821985128,2,1,0.163408293
5,1,5,2,66,2,1.7,0.869980269,2,1,0.275002898
1,1,2,2,67,2,0.8,0.83796858,2,1,0.152333792
1,1,1,2,68,2,0.5,0.470042224,2,1,0.175767501
3,1,5,1,69,2,1.7,0.837909798,1,1,0.234137094
3,1,5,2,70,2,1.7,1.109964681,1,1,0.234137094
3,1,2,2,71,2,0.8,0.773997141,2,1,0.122731584
3,1,1,1,72,2,0.5,0.53397323,1,1,0.255224152
3,1,4,1,73,2,1.4,0.405970327,2,1,0.247382465
5,1,3,1,74,2,1.1,1.013942054,2,1,0.212640487
1,1,4,2,75,2,1.4,0.677971715,2,1,0.211475738
3,1,1,2,76,2,0.5,0.566012289,2,1,0.255224152
1,1,2,1,77,2,0.8,0.517949658,1,1,0.152333792
1,1,3,1,78,2,1.1,0.693971339,1,1,0.255404787
1,1,1,1,79,2,0.5,1.030022853,2,1,0.175767501
5,1,1,1,80,2,0.5,0.678007793,2,1,0.151117016
1,1,3,2,81,2,1.1,0.805921435,2,1,0.255404787
3,1,3,2,82,2,1.1,0.886041164,2,1,0.227322404
1,1,5,1,83,2,1.7,1.477928981,1,1,0.336566945
5,1,5,1,84,2,1.7,1.637973121,2,1,0.275002898
5,1,3,2,85,2,1.1,1.046034918,2,1,0.212640487
3,1,4,2,86,2,1.4,1.03003716,2,1,0.247382465
5,1,4,2,87,2,1.4,1.125970837,1,1,0.212700845
5,1,1,2,88,2,0.5,0.645932345,2,1,0.151117016
1,1,4,1,89,2,1.4,1.109983964,1,1,0.211475738
3,1,2,1,90,2,0.8,1.01390411,2,1,0.122731584
1,1,2,1,91,2,0.8,0.789916834,1,1,0.152333792
5,1,2,2,92,2,0.8,0.853960429,2,1,0.163408293
3,1,3,2,93,2,1.1,0.822023072,2,1,0.227322404
3,1,5,2,94,2,1.7,1.26990152,2,1,0.234137094
1,1,1,1,95,2,0.5,0.358046098,1,1,0.175767501
3,1,2,1,96,2,0.8,0.74201562,2,1,0.122731584
5,1,1,2,97,2,0.5,0.74202464,2,1,0.151117016
5,1,1,1,98,2,0.5,0.341983337,2,1,0.151117016
5,1,4,1,99,2,1.4,0.805931076,2,1,0.212700845
5,1,4,2,100,2,1.4,0.997900131,2,1,0.212700845
5,1,3,1,101,2,1.1,0.99804973,1,1,0.212640487
5,1,2,1,102,2,0.8,1.013966002,2,1,0.163408293
1,1,1,2,103,2,0.5,0.59807032,2,1,0.175767501
3,1,1,2,104,2,0.5,0.61391257,2,1,0.255224152
3,1,4,2,105,2,1.4,0.725911495,2,1,0.247382465
1,1,3,2,106,2,1.1,0.581979567,2,1,0.255404787
1,1,4,2,107,2,1.4,1.094031925,2,1,0.211475738
1,1,5,2,108,2,1.7,1.38190511,2,1,0.336566945
3,1,3,1,109,2,1.1,0.869961608,1,1,0.227322404
1,1,2,2,110,2,0.8,0.917979142,2,1,0.152333792
3,1,5,1,111,2,1.7,1.589892139,2,1,0.234137094
5,1,3,2,112,2,1.1,1.174063636,2,1,0.212640487
3,1,4,1,113,2,1.4,0.725964056,1,1,0.247382465
1,1,3,1,114,2,1.1,0.773903836,1,1,0.255404787
5,1,5,1,115,2,1.7,1.077926866,2,1,0.275002898
1,1,5,1,116,2,1.7,1.189999502,1,1,0.336566945
3,1,1,1,117,2,0.5,0.101922726,1,1,0.255224152
5,1,5,2,118,2,1.7,1.46202204,2,1,0.275002898
3,1,2,2,119,2,0.8,0.933979077,2,1,0.122731584
1,1,4,1,120,2,1.4,1.285969257,1,1,0.211475738
1,1,4,1,121,2,1.4,1.013993683,1,1,0.211475738
1,1,5,2,122,2,1.7,1.141950867,1,1,0.336566945
3,1,1,1,123,2,0.5,0.485961917,1,1,0.255224152
1,1,5,1,124,2,1.7,0.95003344,1,1,0.336566945
5,1,4,2,125,2,1.4,1.317953576,2,1,0.212700845
5,1,1,2,126,2,0.5,0.54992869,2,1,0.151117016
1,1,2,1,127,2,0.8,0.709997711,1,1,0.152333792
5,1,2,1,128,2,0.8,0.789960065,1,1,0.163408293
3,1,2,2,129,2,0.8,0.741966169,2,1,0.122731584
3,1,1,2,130,2,0.5,0.50196434,2,1,0.255224152
1,1,3,1,131,2,1.1,0.822031159,1,1,0.255404787
5,1,5,1,132,2,1.7,1.125922629,2,1,0.275002898
1,1,3,2,133,2,1.1,0.693912868,2,1,0.255404787
5,1,5,2,134,2,1.7,1.029965004,2,1,0.275002898
3,1,3,2,135,2,1.1,1.189978042,1,1,0.227322404
3,1,2,1,136,2,0.8,0.837984753,1,1,0.122731584
1,1,2,2,137,2,0.8,1.062015882,2,1,0.152333792
5,1,4,1,138,2,1.4,0.901923846,2,1,0.212700845
3,1,4,2,139,2,1.4,1.174084475,2,1,0.247382465
3,1,5,2,140,2,1.7,1.429953435,2,1,0.234137094
3,1,3,1,141,2,1.1,1.013966313,2,1,0.227322404
5,1,3,2,142,2,1.1,0.933937401,2,1,0.212640487
1,1,1,1,143,2,0.5,0.453983195,1,1,0.175767501
1,1,1,2,144,2,0.5,0.838016787,2,1,0.175767501
5,1,3,1,145,2,1.1,0.693970717,2,1,0.212640487
5,1,1,1,146,2,0.5,0.741956838,2,1,0.151117016
1,1,4,2,147,2,1.4,0.94997528,2,1,0.211475738
5,1,2,2,148,2,0.8,0.885952835,2,1,0.163408293
3,1,4,1,149,2,1.4,0.917992205,1,1,0.247382465
3,1,5,1,150,2,1.7,1.030027519,2,1,0.234137094
5,1,5,1,151,2,1.7,1.237956699,2,1,0.275002898
5,1,5,2,152,2,1.7,1.157966353,2,1,0.275002898
3,1,2,1,153,2,0.8,0.901970187,1,1,0.122731584
3,1,5,2,154,2,1.7,1.157909437,2,1,0.234137094
5,1,4,2,155,2,1.4,0.805951603,2,1,0.212700845
5,1,2,2,156,2,0.8,0.94998119,2,1,0.163408293
1,1,3,2,157,2,1.1,1.126044237,2,1,0.255404787
5,1,1,1,158,2,0.5,0.613951758,2,1,0.151117016
3,1,2,2,159,2,0.8,0.630023227,2,1,0.122731584
5,1,4,1,160,2,1.4,0.950021933,2,1,0.212700845
1,1,3,1,161,2,1.1,1.061923199,1,1,0.255404787
3,1,3,2,162,2,1.1,1.029997039,2,1,0.227322404
1,1,1,1,163,2,0.5,0.806007275,1,1,0.175767501
3,1,4,2,164,2,1.4,1.045980491,1,1,0.247382465
3,1,5,1,165,2,1.7,1.157992167,2,1,0.234137094
1,1,2,1,166,2,0.8,0.853911288,1,1,0.152333792
1,1,1,2,167,2,0.5,0.437995078,2,1,0.175767501
1,1,2,2,168,2,0.8,0.709980605,2,1,0.152333792
3,1,1,1,169,2,0.5,0.891850331,1,1,0.255224152
3,1,1,2,170,2,0.5,0.613926876,2,1,0.255224152
1,1,4,1,171,2,1.4,1.654020331,1,1,0.211475738
5,1,1,2,172,2,0.5,0.709977806,1,1,0.151117016
5,1,2,1,173,2,0.8,0.661970225,1,1,0.163408293
5,1,3,2,174,2,1.1,0.63002105,2,1,0.212640487
3,1,3,1,175,2,1.1,1.158013939,1,1,0.227322404
5,1,3,1,176,2,1.1,0.901978585,2,1,0.212640487
1,1,4,2,177,2,1.4,1.061903294,2,1,0.211475738
1,1,5,2,178,2,1.7,1.190036513,2,1,0.336566945
3,1,4,1,179,2,1.4,1.109936378,2,1,0.247382465
1,1,5,1,180,2,1.7,1.925953295,1,1,0.336566945
1,1,4,1,181,2,1.4,1.301911965,1,1,0.211475738
5,1,3,2,182,2,1.1,1.125998206,2,1,0.212640487
3,1,4,1,183,2,1.4,1.189985818,2,1,0.247382465
1,1,3,2,184,2,1.1,1.445995046,2,1,0.255404787
5,1,4,2,185,2,1.4,0.742008778,2,1,0.212700845
3,1,3,2,186,2,1.1,1.301954263,2,1,0.227322404
1,1,1,2,187,2,0.5,0.469989662,2,1,0.175767501
1,1,3,1,188,2,1.1,0.741966169,1,1,0.255404787
1,1,2,2,189,2,0.8,1.061901117,2,1,0.152333792
3,1,2,1,190,2,0.8,0.917965146,1,1,0.122731584
5,1,3,1,191,2,1.1,0.677922574,2,1,0.212640487
5,1,1,2,192,2,0.5,0.645959093,2,1,0.151117016
5,1,5,2,193,2,1.7,0.854015168,2,1,0.275002898
1,1,2,1,194,2,0.8,0.869943258,1,1,0.152333792
3,1,1,1,195,2,0.5,0.709986825,1,1,0.255224152
1,1,5,1,196,2,1.7,1.461990316,1,1,0.336566945
3,1,3,1,197,2,1.1,1.302013667,1,1,0.227322404
5,1,2,2,198,2,0.8,0.965978948,2,1,0.163408293
5,1,2,1,199,2,0.8,0.83795334,2,1,0.163408293
5,1,5,1,200,2,1.7,1.222017101,2,1,0.275002898
3,1,5,1,201,2,1.7,1.366056018,2,1,0.234137094
1,1,4,2,202,2,1.4,1.253908116,2,1,0.211475738
3,1,4,2,203,2,1.4,1.013971911,2,1,0.247382465
5,1,1,1,204,2,0.5,0.45397231,2,1,0.151117016
3,1,5,2,205,2,1.7,1.669920119,2,1,0.234137094
1,1,1,1,206,2,0.5,0.501959986,1,1,0.175767501
3,1,1,2,207,2,0.5,0.342005419,2,1,0.255224152
5,1,4,1,208,2,1.4,0.917926269,1,1,0.212700845
3,1,2,2,209,2,0.8,0.806025003,2,1,0.122731584
1,1,5,2,210,2,1.7,1.190033403,2,1,0.336566945
3,1,3,1,211,2,1.1,1.381970735,2,1,0.227322404
3,1,5,1,212,2,1.7,1.318022622,2,1,0.234137094
3,1,5,2,213,2,1.7,1.014008922,2,1,0.234137094
3,1,2,1,214,2,0.8,0.773964795,1,1,0.122731584
3,1,1,2,215,2,0.5,0.629964134,2,1,0.255224152
1,1,1,1,216,2,0.5,0.597986656,1,1,0.175767501
1,1,4,1,217,2,1.4,0.901987604,1,1,0.211475738
1,1,2,2,218,2,0.8,0.982018382,2,1,0.152333792
5,1,2,2,219,2,0.8,1.205959628,1,1,0.163408293
5,1,5,2,220,2,1.7,0.773989366,2,1,0.275002898
1,1,1,2,221,2,0.5,0.565970924,2,1,0.175767501
1,1,5,2,222,2,1.7,1.381965447,2,1,0.336566945
5,1,1,2,223,2,0.5,0.934012667,2,1,0.151117016
5,1,3,1,224,2,1.1,1.158044107,2,1,0.212640487
3,1,1,1,225,2,0.5,0.501959986,2,1,0.255224152
5,1,4,2,226,2,1.4,1.029969981,2,1,0.212700845
1,1,2,1,227,2,0.8,0.869994265,1,1,0.152333792
1,1,4,2,228,2,1.4,1.06203361,1,1,0.211475738
3,1,4,1,229,2,1.4,1.014001458,1,1,0.247382465
3,1,4,2,230,2,1.4,0.693953922,2,1,0.247382465
3,1,3,2,231,2,1.1,0.901978896,2,1,0.227322404
5,1,1,1,232,2,0.5,0.757902035,1,1,0.151117016
5,1,4,1,233,2,1.4,1.221985066,2,1,0.212700845
1,1,3,1,234,2,1.1,1.093998957,1,1,0.255404787
1,1,5,1,235,2,1.7,1.637964723,1,1,0.336566945
5,1,5,1,236,2,1.7,1.589899293,2,1,0.275002898
5,1,2,1,237,2,0.8,1.237981891,1,1,0.163408293
1,1,3,2,238,2,1.1,1.158020159,1,1,0.255404787
3,1,2,2,239,2,0.8,0.613893286,2,1,0.122731584
5,1,3,2,240,2,1.1,0.646020985,2,1,0.212640487
3,1,4,2,241,2,1.4,1.269967144,2,1,0.247382465
5,1,1,1,242,2,0.5,0.709979983,2,1,0.151117016
3,1,2,2,243,2,0.8,0.869979336,1,1,0.122731584
5,1,5,2,244,2,1.7,1.461963569,2,1,0.275002898
5,1,4,1,245,2,1.4,1.173949493,2,1,0.212700845
1,1,2,1,246,2,0.8,0.96599792,1,1,0.152333792
3,1,2,1,247,2,0.8,0.9979303,2,1,0.122731584
1,1,1,2,248,2,0.5,0.518021191,2,1,0.175767501
5,1,5,1,249,2,1.7,1.045914555,2,1,0.275002898
5,1,4,2,250,2,1.4,1.446028325,2,1,0.212700845
5,1,2,1,251,2,0.8,1.029974957,2,1,0.163408293
1,1,3,1,252,2,1.1,0.885983937,1,1,0.255404787
3,1,1,1,253,2,0.5,0.837933746,2,1,0.255224152
1,1,2,2,254,2,0.8,0.613856587,2,1,0.152333792
