target,setsize,dyn,resp,rt,sub,exp,correct
Absent,16,Static,2,0.818126057581139,10,1,1
Present,12,Static,1,0.488715265247265,10,1,1
Absent,12,Static,2,0.629817108745556,10,1,1
Absent,16,Static,2,0.606343147279404,10,1,1
Present,8,Static,1,0.653415669233254,10,1,1
Present,8,Static,1,0.818112238862341,10,1,1
Present,12,Static,1,0.629899965916593,10,1,1
Absent,12,Static,2,0.959300287701808,10,1,1
Present,12,Dynamic,1,0.84165716849111,10,1,1
Present,12,Dynamic,1,0.512222422711602,10,1,1
Absent,16,Dynamic,2,0.688691271702737,10,1,1
Present,16,Dynamic,1,0.724014259793876,10,1,1
Absent,8,Dynamic,2,0.85340833634109,10,1,1
Present,8,Dynamic,1,0.488731965997431,10,1,1
Absent,16,Dynamic,2,0.57104967621035,10,1,1
Absent,8,Dynamic,2,0.83000399474713,10,1,1
Present,16,Dynamic,1,0.500465440675725,10,1,1
Present,12,Dynamic,1,0.535762059424997,10,1,1
Absent,8,Dynamic,1,0.629872408677329,10,1,0
Absent,12,Dynamic,2,0.653411844901711,10,1,1
Present,12,Dynamic,1,0.631411348690563,10,1,1
Present,16,Dynamic,1,0.618095031877601,10,1,1
Present,16,Dynamic,1,0.747513076907126,10,1,1
Present,12,Dynamic,1,0.700458558883838,10,1,1
Absent,16,Dynamic,2,1.08870281988038,10,1,1
Present,16,Dynamic,1,0.771074211075756,10,1,1
Absent,16,Dynamic,2,1.1827961425879,10,1,1
Absent,12,Dynamic,2,0.759311033923041,10,1,1
Present,8,Dynamic,1,0.582806873771915,10,1,1
Present,8,Dynamic,1,0.54750339327984,10,1,1
Absent,8,Dynamic,2,0.559290483780387,10,1,1
Absent,12,Dynamic,2,1.19719646938574,10,1,1
Absent,12,Dynamic,2,0.571038719475837,10,1,1
Absent,8,Dynamic,2,0.559292283171089,10,1,1
Absent,12,Dynamic,2,0.618093969284928,10,1,1
Present,8,Dynamic,1,0.691143670555903,10,1,1
Absent,16,Dynamic,2,1.00635281085852,10,1,1
Present,8,Dynamic,1,0.582839558523119,10,1,1
Present,16,Dynamic,1,0.782802287581035,10,1,1
Present,12,Dynamic,1,0.488680746019782,10,1,1
Absent,16,Dynamic,2,1.100473194595,10,1,1
Absent,8,Dynamic,2,0.876914090380524,10,1,1
Absent,8,Dynamic,2,0.629872859777606,10,1,1
Absent,12,Dynamic,2,0.582817835518654,10,1,1
Absent,12,Dynamic,2,0.453402411884781,10,1,1
Present,16,Dynamic,1,0.50046324030609,10,1,1
Present,8,Dynamic,1,0.606353682986992,10,1,1
Present,12,Dynamic,1,0.453401444524388,10,1,1
Present,16,Dynamic,1,0.59455897389671,10,1,1
Present,8,Dynamic,1,0.618112469425796,10,1,1
Present,8,Dynamic,1,0.418110860499837,10,1,1
Absent,16,Dynamic,2,0.688684034043035,10,1,1
Present,12,Dynamic,1,0.665149359437237,10,1,1
Present,8,Dynamic,1,0.523988100966562,10,1,1
Absent,16,Dynamic,1,0.653424220097804,10,1,0
Absent,8,Dynamic,1,0.535757733870923,10,1,0
Absent,12,Dynamic,2,0.57103096555602,10,1,1
Present,12,Dynamic,1,0.759295475961153,10,1,1
Absent,8,Dynamic,2,0.818090721360022,10,1,1
Present,12,Dynamic,1,0.638878673964427,10,1,1
Absent,16,Dynamic,2,1.04163101968788,10,1,1
Present,16,Dynamic,1,0.500438078912339,10,1,1
Absent,12,Dynamic,2,1.24165267252101,10,1,1
Absent,16,Dynamic,2,0.712233965876294,10,1,1
Absent,8,Dynamic,1,0.933209009984239,10,1,0
Present,16,Dynamic,1,0.723993789847555,10,1,1
Present,8,Dynamic,1,0.771078175748698,10,1,1
Absent,12,Dynamic,2,0.982820622319196,10,1,1
Absent,16,Dynamic,2,1.44170703015334,10,1,1
Present,16,Dynamic,1,0.606335734191816,10,1,1
Present,12,Dynamic,1,0.606339884317094,10,1,1
Absent,16,Dynamic,1,0.629798643690265,10,1,0
Absent,12,Dynamic,2,1.77104853342098,10,1,1
Present,16,Dynamic,1,1.00634357331819,10,1,1
Present,12,Dynamic,1,0.676968372829833,10,1,1
Absent,8,Dynamic,2,0.900467245078289,10,1,1
Present,12,Dynamic,1,0.724042849553371,10,1,1
Present,8,Dynamic,1,1.04169557219666,10,1,1
Absent,16,Dynamic,2,1.159311710574,10,1,1
Absent,8,Dynamic,2,1.04161264986578,10,1,1
Absent,16,Dynamic,2,0.771072897870908,10,1,1
Absent,16,Dynamic,2,0.618100189461984,10,1,1
Absent,8,Dynamic,2,0.559260856489345,10,1,1
Present,12,Dynamic,1,0.629868288624493,10,1,1
Absent,12,Dynamic,2,1.24163189682804,10,1,1
Present,8,Dynamic,1,0.488711977223829,10,1,1
Present,16,Dynamic,1,0.68900543325708,10,1,1
Absent,12,Dynamic,2,0.712231690324188,10,1,1
Present,16,Dynamic,1,0.465162085488373,10,1,1
Present,16,Dynamic,1,0.394559830988328,10,1,1
Present,8,Dynamic,1,0.688682555435662,10,1,1
Absent,12,Dynamic,1,0.441631415654228,10,1,0
Absent,8,Dynamic,1,0.559309008981472,10,1,0
Present,8,Dynamic,1,0.641649118849273,10,1,1
Present,12,Dynamic,1,0.500510776293595,10,1,1
Present,8,Dynamic,1,0.571044087573682,10,1,1
Absent,12,Dynamic,2,0.665163128032873,10,1,1
Absent,8,Dynamic,2,0.594592636031848,10,1,1
Present,16,Static,1,1.22990960443531,10,1,1
Absent,8,Static,2,0.947546087452793,10,1,1
Present,8,Static,1,0.547526830466268,10,1,1
Absent,12,Static,2,0.959300132322824,10,1,1
Present,8,Static,1,0.465169022414557,10,1,1
Absent,16,Static,2,0.935782033161559,10,1,1
Absent,8,Static,2,0.488703386262387,10,1,1
Absent,16,Static,2,0.571081844701439,10,1,1
Absent,16,Static,2,0.512251358313733,10,1,1
Absent,8,Static,2,0.618113496932892,10,1,1
Present,8,Static,1,0.77106914371052,10,1,1
Present,12,Static,1,0.641636056979223,10,1,1
Absent,16,Static,2,1.27695718052109,10,1,1
Absent,16,Static,2,0.900485574802588,10,1,1
Present,16,Static,1,0.54753157203595,10,1,1
Present,16,Static,1,0.606362935563084,10,1,1
Absent,8,Static,2,0.618129977144235,10,1,1
Present,16,Static,1,0.676921272905929,10,1,1
Present,8,Static,1,0.559311033922313,10,1,1
Present,12,Static,1,0.524011823849833,10,1,1
Present,12,Static,1,0.535770931071966,10,1,1
Absent,12,Static,2,1.27693998356062,10,1,1
Present,16,Static,1,0.547513482898466,10,1,1
Present,8,Static,1,0.912246000240884,10,1,1
Absent,12,Static,2,0.971073023176359,10,1,1
Absent,8,Static,2,0.559288288423886,10,1,1
Present,12,Static,1,0.676952875015559,10,1,1
Present,12,Static,1,0.794592831508453,10,1,1
Absent,12,Static,2,1.34753853903567,10,1,1
Absent,12,Static,2,0.912234497173813,10,1,1
Present,16,Dynamic,1,0.58281870263454,10,1,1
Absent,8,Dynamic,2,0.994581744456809,10,1,1
Absent,16,Dynamic,2,0.900502115161544,10,1,1
Present,16,Dynamic,1,0.900475249609372,10,1,1
Absent,16,Dynamic,2,1.33577752215388,10,1,1
Present,8,Dynamic,1,0.52399594009421,10,1,1
Absent,8,Dynamic,2,0.782830351056873,10,1,1
Absent,12,Dynamic,2,0.700480452303964,10,1,1
Present,8,Dynamic,1,0.571049205061172,10,1,1
Present,16,Dynamic,1,0.582831298367637,10,1,1
Absent,8,Dynamic,2,0.818121937527394,10,1,1
Absent,8,Dynamic,2,0.547549956895637,10,1,1
Absent,16,Dynamic,2,0.512241058182553,10,1,1
Present,12,Dynamic,1,0.747541867155633,10,1,1
Absent,8,Dynamic,2,0.876970944103959,10,1,1
Present,16,Dynamic,1,0.547523291832476,10,1,1
Present,12,Dynamic,1,0.441656802598118,10,1,1
Present,12,Dynamic,1,0.535762545610851,10,1,1
Absent,12,Dynamic,2,1.17108451120748,10,1,1
Absent,16,Dynamic,2,0.700483685192012,10,1,1
Absent,12,Dynamic,2,0.888717405468924,10,1,1
Present,16,Dynamic,2,1.08870286499041,10,1,0
Present,8,Dynamic,1,0.48873009142244,10,1,1
Present,8,Dynamic,1,0.476948890292078,10,1,1
Present,8,Dynamic,1,0.559304222301762,10,1,1
Absent,12,Dynamic,2,0.735746626769469,10,1,1
Absent,16,Dynamic,2,0.629888853803095,10,1,1
Present,12,Dynamic,1,0.523995985203328,10,1,1
Present,12,Dynamic,1,0.794616273708016,10,1,1
Absent,12,Dynamic,2,1.32401690625193,10,1,1
Absent,12,Dynamic,2,1.28870278615068,11,1,1
Present,12,Dynamic,1,0.688688651567645,11,1,1
Present,12,Dynamic,1,0.806475942806173,11,1,1
Present,16,Dynamic,1,1.00637299927166,11,1,1
Present,8,Dynamic,1,0.841649039650292,11,1,1
Absent,16,Dynamic,2,1.26519541645212,11,1,1
Present,12,Dynamic,1,1.00635468446126,11,1,1
Present,12,Dynamic,1,0.759312589802903,11,1,1
Present,8,Dynamic,1,1.20635603108985,11,1,1
Absent,16,Dynamic,2,1.3122355429623,11,1,1
Present,16,Dynamic,1,0.700485750136068,11,1,1
Absent,16,Dynamic,2,0.994587945172498,11,1,1
Present,8,Dynamic,1,0.665158085115763,11,1,1
Present,16,Dynamic,1,1.2416794156361,11,1,1
Present,16,Dynamic,1,0.829881102430591,11,1,1
Absent,12,Dynamic,1,1.6768263200629,11,1,0
Absent,12,Dynamic,2,1.34753743492456,11,1,1
Absent,16,Dynamic,1,1.05338038066475,11,1,0
Present,8,Dynamic,1,0.794603986086258,11,1,1
Present,16,Dynamic,1,0.829880435800078,11,1,1
Absent,8,Dynamic,2,1.07692978821524,11,1,1
Absent,12,Dynamic,2,1.20635502863661,11,1,1
Absent,8,Dynamic,2,0.912237506097881,11,1,1
Absent,8,Dynamic,2,0.971071633597603,11,1,1
Absent,8,Dynamic,2,1.02983981975831,11,1,1
Present,8,Dynamic,1,0.923987369096722,11,1,1
Absent,12,Dynamic,1,1.80640114647213,11,1,0
Absent,16,Dynamic,2,1.41810745624298,11,1,1
Present,12,Dynamic,1,1.04160805270203,11,1,1
Absent,8,Dynamic,2,1.05344852238431,11,1,1
Absent,12,Dynamic,2,1.15931228572572,11,1,1
Present,16,Dynamic,1,0.665211059726062,11,1,1
Present,16,Dynamic,1,0.653391716734404,11,1,1
Absent,8,Dynamic,2,1.20637279209768,11,1,1
Present,8,Dynamic,1,0.700469149519449,11,1,1
Absent,16,Dynamic,1,0.959315299766786,11,1,0
Absent,12,Dynamic,2,2.17109591801272,11,1,1
Present,8,Dynamic,1,0.688696360428366,11,1,1
Present,16,Dynamic,1,0.924078316615123,11,1,1
Absent,8,Dynamic,2,1.23004840342765,11,1,1
Present,12,Dynamic,1,1.11225702719275,11,1,1
Present,8,Dynamic,1,0.794719749320393,11,1,1
Absent,16,Dynamic,2,1.23134878001565,11,1,1
Present,16,Dynamic,1,1.0416644907873,11,1,1
Absent,8,Dynamic,2,0.735768354908032,11,1,1
Absent,12,Dynamic,2,0.97107693657108,11,1,1
Absent,12,Dynamic,2,1.10047495037907,11,1,1
Absent,12,Dynamic,2,0.759307507368248,11,1,1
Present,12,Dynamic,1,0.841654949108488,11,1,1
Absent,16,Dynamic,1,0.923993093100762,11,1,0
Absent,8,Dynamic,2,0.912251986526826,11,1,1
Absent,16,Dynamic,2,0.912258362125613,11,1,1
Present,16,Dynamic,1,0.853430174159257,11,1,1
Present,12,Dynamic,1,0.665166460606997,11,1,1
Present,12,Dynamic,1,1.07759430907572,11,1,1
Absent,16,Dynamic,2,1.01810829663191,11,1,1
Present,8,Dynamic,1,0.676901833151533,11,1,1
Absent,8,Dynamic,2,1.04162692387399,11,1,1
Present,12,Dynamic,1,0.606608829603829,11,1,1
Present,8,Dynamic,2,0.77108348425736,11,1,0
Absent,16,Dynamic,2,0.618104199942536,11,1,1
Present,16,Dynamic,1,0.559295594888681,11,1,1
Present,8,Dynamic,1,0.676952056030132,11,1,1
Present,16,Dynamic,1,1.38284510101403,11,1,1
Present,12,Dynamic,1,0.865168889884444,11,1,1
Present,8,Dynamic,1,0.618150448096458,11,1,1
Present,12,Dynamic,1,0.67695051726605,11,1,1
Present,12,Dynamic,1,0.629804261092431,11,1,1
Absent,8,Dynamic,2,1.17139951414447,11,1,1
Present,12,Dynamic,1,0.771173268931307,11,1,1
Absent,16,Dynamic,2,1.55931804147531,11,1,1
Present,16,Dynamic,1,1.14748518374927,11,1,1
Present,12,Dynamic,1,0.818199701937374,11,1,1
Absent,16,Dynamic,2,1.12765330675666,11,1,1
Present,16,Dynamic,1,1.12399880039811,11,1,1
Absent,12,Dynamic,1,1.3358550119292,11,1,0
Absent,12,Dynamic,2,1.75941581402458,11,1,1
Absent,16,Dynamic,2,0.888789356291454,11,1,1
Absent,12,Dynamic,2,0.900507050583656,11,1,1
Present,8,Dynamic,1,0.723986874553702,11,1,1
Absent,8,Dynamic,2,0.688695673748043,11,1,1
Absent,12,Dynamic,2,0.724020837649732,11,1,1
Present,8,Dynamic,2,0.676905837949562,11,1,0
Absent,8,Dynamic,2,1.21813021358867,11,1,1
Absent,16,Dynamic,2,1.77107057433841,11,1,1
Absent,12,Dynamic,2,1.88658423275683,11,1,1
Absent,8,Dynamic,2,1.28074049006591,11,1,1
Present,8,Dynamic,1,0.613333668041378,11,1,1
Absent,8,Dynamic,2,1.17105462030395,11,1,1
Present,16,Dynamic,1,1.08870106360246,11,1,1
Present,8,Static,1,0.665263257436891,11,1,1
Absent,8,Static,2,0.865140254823928,11,1,1
Present,8,Static,1,0.794588433032914,11,1,1
Absent,12,Static,2,1.64163442221979,11,1,1
Absent,12,Static,2,0.912225351359666,11,1,1
Absent,8,Static,2,1.3592920395231,11,1,1
Present,16,Static,1,0.512295777000872,11,1,1
Present,12,Static,1,1.02987027928339,11,1,1
Absent,12,Static,2,1.19462061844661,11,1,1
Absent,8,Static,2,0.900457965488386,11,1,1
Absent,16,Static,2,1.10050095400038,11,1,1
Present,16,Static,2,1.32407608782796,11,1,0
Present,12,Static,1,0.782831602989063,11,1,1
Present,12,Static,1,0.876931794790835,11,1,1
Present,8,Static,2,0.888703350865399,11,1,0
Absent,8,Static,2,1.1711334832562,11,1,1
Present,16,Static,1,0.888715510615839,11,1,1
Absent,16,Static,2,1.57107154337609,11,1,1
Present,8,Static,1,0.86516961666166,11,1,1
Present,8,Static,1,0.723994327789114,11,1,1
Absent,8,Static,2,0.841553977063995,11,1,1
Absent,16,Static,2,1.4887125834548,11,1,1
Present,16,Static,1,1.3004721318166,11,1,1
Present,16,Static,1,1.60635462431401,11,1,1
Present,12,Static,1,1.25341078338352,11,1,1
Absent,12,Static,2,1.06397029565687,11,1,1
Absent,16,Static,2,1.60637697399579,11,1,1
Present,12,Static,1,0.594594263965519,11,1,1
Absent,16,Static,2,1.3592891524595,11,1,1
Absent,12,Static,2,1.41810166206687,11,1,1
Present,8,Static,1,0.642051445871402,11,1,1
Absent,16,Static,2,1.27688096208749,11,1,1
Present,16,Static,1,1.11224893740018,11,1,1
Present,12,Static,1,0.559274187511619,11,1,1
Absent,12,Static,2,1.14752419920751,11,1,1
Present,16,Static,1,1.01811380511026,11,1,1
Absent,12,Static,2,1.05343919957522,11,1,1
Present,12,Static,1,0.594591507220684,11,1,1
Absent,8,Static,2,0.735747985069793,11,1,1
Absent,8,Static,2,1.05342536071566,11,1,1
Absent,8,Static,2,1.14092961946881,11,1,1
Absent,12,Static,2,1.11224653151385,11,1,1
Present,8,Static,1,0.84163210321276,11,1,1
Present,16,Static,1,0.735792118048266,11,1,1
Absent,16,Static,2,0.782792983499348,11,1,1
Absent,12,Static,2,1.14748891287309,11,1,1
Absent,16,Static,2,1.21810964827273,11,1,1
Absent,16,Static,2,0.841592491296069,11,1,1
Present,12,Static,1,0.794617975312576,11,1,1
Present,8,Static,1,0.57106724118421,11,1,1
Present,8,Static,1,1.06516016186288,11,1,1
Present,16,Static,1,1.05838879458406,11,1,1
Absent,8,Static,2,1.17114639985812,11,1,1
Absent,12,Static,2,1.31240929808246,11,1,1
Absent,8,Static,2,0.8416221839434,11,1,1
Present,16,Static,1,0.60636648165837,11,1,1
Present,12,Static,1,1.07689789518281,11,1,1
Present,12,Static,1,0.759302284589467,11,1,1
Absent,16,Static,2,1.26519040418862,11,1,1
Present,8,Static,1,0.829874671696416,11,1,1
Absent,12,Static,2,2.08874033635584,11,1,1
Present,12,Static,1,1.22988600108329,11,1,1
Absent,12,Static,2,1.40635702184682,11,1,1
Absent,8,Static,2,1.57145156315801,11,1,1
Present,8,Static,1,1.14753702057715,11,1,1
Absent,12,Static,2,1.31225809313491,11,1,1
Present,16,Static,1,1.21811331223671,11,1,1
Absent,16,Static,2,1.18286337739664,11,1,1
Absent,12,Static,2,1.14753841899892,11,1,1
Absent,8,Static,2,0.829879563666509,11,1,1
Absent,8,Static,2,0.665165443117985,11,1,1
Present,12,Static,1,0.606345911329299,11,1,1
Present,12,Static,1,0.465168161435031,11,1,1
Present,8,Static,1,1.06518880193471,11,1,1
Present,8,Static,1,0.641645818435791,11,1,1
Present,16,Static,1,0.676927641295151,11,1,1
Absent,16,Static,2,1.14752170310021,11,1,1
Present,16,Static,1,0.782808987656608,11,1,1
Present,8,Static,1,0.606349540208612,11,1,1
Present,12,Static,1,0.547522555185424,11,1,1
Present,8,Static,1,0.641632946942991,11,1,1
Present,16,Static,1,0.900465047817306,11,1,1
Absent,8,Static,2,0.865177561099699,11,1,1
Absent,16,Static,2,1.28869037077311,11,1,1
Present,16,Static,1,0.512233188868777,11,1,1
Absent,16,Static,2,1.19456882171744,11,1,1
Absent,12,Static,2,1.30046362099256,11,1,1
Present,12,Static,1,0.618117873396841,11,1,1
Absent,8,Static,2,0.85344469969823,11,1,1
Absent,16,Static,2,0.841657540448978,11,1,1
Present,16,Dynamic,1,0.90051221822705,11,1,1
Absent,16,Dynamic,2,0.947520777502177,11,1,1
Absent,8,Dynamic,2,1.01809255812623,11,1,1
Present,8,Dynamic,1,1.11252162958681,11,1,1
Absent,16,Dynamic,2,1.06520353798987,11,1,1
Present,12,Dynamic,1,1.30046337038038,11,1,1
Absent,12,Dynamic,2,0.606338919222253,11,1,1
Present,12,Dynamic,1,0.653469070994106,11,1,1
Absent,12,Dynamic,2,1.00639640654117,11,1,1
Present,8,Dynamic,1,0.524277397031256,11,1,1
Present,16,Dynamic,1,0.947519293871665,11,1,1
Absent,8,Dynamic,2,0.912319441567888,11,1,1
Absent,16,Dynamic,2,1.52399687736033,11,1,1
Absent,12,Dynamic,1,0.971080785990125,11,1,0
Absent,16,Dynamic,2,1.11223963463999,11,1,1
Present,12,Dynamic,1,0.853382823308493,11,1,1
Present,16,Dynamic,1,0.806368504941929,11,1,1
Absent,8,Dynamic,2,2.46519815314787,11,1,1
Present,12,Dynamic,1,0.594559929962998,11,1,1
Absent,8,Dynamic,1,1.13542352789955,11,1,0
Present,12,Dynamic,1,0.571057437196941,11,1,1
Present,16,Dynamic,1,0.559311203078323,11,1,1
Absent,16,Dynamic,1,0.888701877258427,11,1,0
Present,8,Dynamic,1,0.618094130304598,11,1,1
Present,8,Dynamic,1,0.594594700032758,11,1,1
Present,16,Dynamic,1,0.735752185346428,11,1,1
Absent,8,Dynamic,2,0.665163969511923,11,1,1
Present,8,Dynamic,1,0.912224779962344,11,1,1
Absent,12,Dynamic,2,0.865196332024425,11,1,1
Absent,12,Dynamic,1,0.98281811331799,11,1,0
Absent,12,Static,2,1.25341122947611,11,1,1
Present,8,Static,1,0.512310372710999,11,1,1
Absent,8,Static,2,0.818127319842461,11,1,1
Present,16,Static,1,0.818117079788863,11,1,1
Present,12,Static,1,0.829891563023921,11,1,1
Absent,16,Static,2,0.594593687555971,11,1,1
Present,16,Static,1,0.559286963771228,11,1,1
Present,12,Static,1,0.594558747068731,11,1,1
Present,12,Static,1,0.900439615592404,11,1,1
Present,16,Static,1,0.653412607847713,11,1,1
Present,8,Static,1,0.747578309930759,11,1,1
Absent,8,Static,2,0.618132238543694,11,1,1
Absent,12,Static,2,1.13583869367176,11,1,1
Present,8,Static,1,0.653314006602159,11,1,1
Absent,12,Static,2,1.2416555221771,11,1,1
Present,12,Static,1,1.00634807328424,11,1,1
Absent,16,Static,2,1.1240367883438,11,1,1
Absent,8,Static,2,0.712220962286665,11,1,1
Absent,8,Static,2,0.688696731336677,11,1,1
Present,16,Static,1,0.629853070511672,11,1,1
Present,8,Static,1,0.994589990175882,11,1,1
Absent,12,Static,2,0.92397589101347,11,1,1
Absent,16,Static,2,1.21820766308338,11,1,1
Absent,16,Static,2,0.935753511925213,11,1,1
Present,12,Static,1,1.08868041809001,11,1,1
Present,16,Static,1,0.888707210307984,11,1,1
Absent,16,Static,2,0.877062815354293,11,1,1
Absent,12,Static,2,1.3004530751914,11,1,1
Absent,8,Static,2,0.994618344549963,11,1,1
Present,8,Static,1,0.55929709355587,11,1,1
Absent,12,Dynamic,2,1.06520033515335,11,1,1
Present,8,Dynamic,1,0.653441082515201,11,1,1
Absent,16,Dynamic,2,0.759317667225332,11,1,1
Absent,12,Dynamic,2,0.771287087405653,11,1,1
Absent,8,Dynamic,2,1.10048916014603,11,1,1
Present,16,Dynamic,1,0.700480271731067,11,1,1
Present,12,Dynamic,1,0.829950291712521,11,1,1
Present,12,Dynamic,2,1.10046617891931,11,1,0
Present,12,Dynamic,1,0.759291904192651,11,1,1
Present,16,Dynamic,1,0.925314170337515,11,1,1
Present,16,Dynamic,1,1.39458714989269,11,1,1
Absent,12,Dynamic,2,0.794577451164514,11,1,1
Absent,8,Dynamic,2,1.08870135431425,11,1,1
Absent,16,Dynamic,2,1.7241038724751,11,1,1
Absent,8,Dynamic,2,1.07708653171539,11,1,1
Absent,12,Dynamic,2,0.93577937520422,11,1,1
Present,12,Dynamic,1,0.535700881489902,11,1,1
Present,16,Dynamic,1,0.841655119525967,11,1,1
Present,8,Dynamic,1,0.559263561513944,11,1,1
Absent,8,Dynamic,2,1.14752082595442,11,1,1
Absent,12,Dynamic,2,1.13574263364353,11,1,1
Absent,8,Dynamic,2,0.771004621306929,11,1,1
Absent,16,Dynamic,2,0.829897557690856,11,1,1
Present,8,Dynamic,1,0.653464379514844,11,1,1
Present,12,Dynamic,1,1.27692309015947,11,1,1
Present,8,Dynamic,1,0.594577091951578,11,1,1
Absent,16,Dynamic,2,1.24167212279463,11,1,1
Present,16,Dynamic,1,0.453403256633464,11,1,1
Absent,16,Dynamic,2,1.10046916622741,11,1,1
Present,8,Dynamic,1,1.0769508246849,11,1,1
Absent,8,Dynamic,2,0.712214992681766,11,1,1
Present,12,Dynamic,1,0.594570114881208,11,1,1
Present,8,Dynamic,1,0.476962503258619,11,1,1
Absent,8,Dynamic,2,0.794611990670091,11,1,1
Absent,16,Dynamic,2,1.46517553113335,11,1,1
Present,16,Dynamic,1,0.653418722808055,11,1,1
Present,12,Dynamic,2,0.723996422915661,11,1,0
Absent,12,Dynamic,2,1.07693459497568,11,1,1
Absent,16,Dynamic,1,1.51150947986207,11,1,0
Present,12,Dynamic,1,0.971072966858628,11,1,1
Present,16,Dynamic,1,0.971063187933396,11,1,1
Absent,12,Dynamic,2,2.20640691224617,11,1,1
Absent,16,Dynamic,1,0.712231954181334,11,1,0
Present,8,Dynamic,1,0.441722492698318,11,1,1
Present,12,Dynamic,1,0.535779298350462,11,1,1
Absent,8,Dynamic,2,0.900475999611444,11,1,1
Present,8,Dynamic,1,0.6534410624663,11,1,1
Absent,8,Dynamic,2,1.06517593044191,11,1,1
Present,16,Dynamic,1,0.771147250272406,11,1,1
Present,16,Dynamic,1,1.28868729825626,11,1,1
Present,8,Dynamic,1,1.00636350103377,11,1,1
Present,16,Dynamic,1,1.00634397325484,11,1,1
Absent,12,Dynamic,2,1.26518452981509,11,1,1
Present,12,Dynamic,1,0.747517696630894,11,1,1
Absent,12,Dynamic,2,1.17104796401873,11,1,1
Present,8,Dynamic,1,0.488698878254581,11,1,1
Absent,8,Dynamic,1,0.57102594013304,11,1,0
Absent,16,Dynamic,2,0.87697460954405,11,1,1
Absent,12,Dynamic,2,0.724085205134543,11,1,1
Absent,16,Dynamic,2,0.829883262715157,11,1,1
Present,16,Static,1,0.865167601730718,11,1,1
Present,16,Static,1,0.512210548475196,11,1,1
Absent,12,Static,2,1.47695159323121,11,1,1
Present,16,Static,1,0.818093627409326,11,1,1
Absent,16,Static,2,0.771041075497124,11,1,1
Present,16,Static,1,0.535754898652158,11,1,1
Present,8,Static,1,0.488705339063017,11,1,1
Absent,16,Static,2,1.19461418771243,11,1,1
Present,8,Static,1,0.453418529001283,11,1,1
Absent,8,Static,2,1.06518741854961,11,1,1
Present,12,Static,1,0.55929576530616,11,1,1
Absent,12,Static,2,0.841627662346582,11,1,1
Absent,8,Static,2,0.983184454633374,11,1,1
Present,8,Static,1,0.618104465593206,11,1,1
Absent,16,Static,2,1.15936815742498,11,1,1
Present,8,Static,1,0.688724108318638,11,1,1
Absent,12,Static,2,0.806366164215433,11,1,1
Absent,12,Static,2,0.912266156195983,11,1,1
Present,12,Static,1,0.500514086130352,11,1,1
Present,16,Static,2,0.947561036002298,11,1,0
Absent,16,Static,2,1.18282340960832,11,1,1
Absent,12,Static,2,0.582799516150772,11,1,1
Present,12,Static,1,0.488720636491053,11,1,1
Present,12,Static,1,0.676886746237869,11,1,1
Absent,16,Static,2,0.794602773117731,11,1,1
Absent,8,Static,2,0.947553492545921,11,1,1
Absent,8,Static,2,0.512302002231081,11,1,1
